Date,Log_Return
1988-02-22,-0.010992674547745107
1988-02-23,0.012920076365104283
1988-02-24,-0.01487256640939627
1988-02-25,-0.033115608784497486
1988-02-26,-0.01355952978563213
1988-02-29,0.0054458950114626425
1988-03-01,-0.03805370937055752
1988-03-02,-0.027163928940822313
1988-03-03,0.014388737452099232
1988-03-04,0.0
1988-03-07,-0.007168489478612372
1988-03-08,-0.00722024797348686
1988-03-09,0.012959144642505027
1988-03-10,0.03514065015190626
1988-03-11,0.0272496424473756
1988-03-14,-0.04115807249350789
1988-03-15,0.0013995803544233354
1988-03-16,0.010434877292579525
1988-03-17,-0.0013850417726617437
1988-03-18,0.03406323876531969
1988-03-21,0.029695352526398988
1988-03-22,-0.023019760312614768
1988-03-23,0.02431930565470042
1988-03-24,0.016103407566578465
1988-03-25,-0.012861913642407519
1988-03-28,0.00645163528148851
1988-03-29,0.003210275630248116
1988-03-30,0.006389798098771049
1988-03-31,-0.0031897953681001567
1988-04-05,-0.00963089306096121
1988-04-06,-0.007772059847702906
1988-04-07,0.009705673083097555
1988-04-08,0.0012870014646475525
1988-04-11,0.040950603613095105
1988-04-12,0.017136282242987466
1988-04-13,0.004238577341746375
1988-04-14,0.006024114603380593
1988-04-15,0.011940440371918104
1988-04-18,0.03498899185006543
1988-04-19,-0.023189444918910507
1988-04-20,-0.015962502690465286
1988-04-21,0.013025643017155808
1988-04-22,0.008784829555732454
1988-04-25,-0.001166861275919917
1988-04-26,0.0029146042200807187
1988-04-27,0.012724289664373778
1988-04-28,-0.03034071705267216
1988-04-29,-0.016726793805313278
1988-05-02,-0.039943866131644246
1988-05-03,0.008117434519966604
1988-05-04,0.004343785917845455
1988-05-05,0.0
1988-05-06,0.018405427542715458
1988-05-09,0.003034903695153801
1988-05-10,-0.00729930248161148
1988-05-11,0.006086446056402295
1988-05-12,-0.004866189651172803
1988-05-13,0.006079046076381989
1988-05-16,0.006042314455962927
1988-05-17,0.0
1988-05-18,-0.012121360532344916
1988-05-19,-0.009188426054406396
1988-05-20,0.012232568435634583
1988-05-23,-0.013464095684881272
1988-05-24,0.004303726286217113
1988-05-25,-0.007389196182371105
1988-05-26,0.0
1988-05-27,0.004316997145400681
1988-05-30,-0.0012315272492466889
1988-05-31,-0.0018501392881615786
1988-06-01,0.007992664744035594
1988-06-02,0.0
1988-06-03,0.007321570229007257
1988-06-06,-0.012232568435634583
1988-06-07,-0.0012315272492466889
1988-06-08,0.0030759790478946947
1988-06-09,0.0012277472383224186
1988-06-10,-0.02799560748942742
1988-06-13,-0.020395863162693928
1988-06-14,0.020395863162693928
1988-06-15,-0.00950878796902721
1988-06-16,-0.0173470459791929
1988-06-17,0.003235201786511599
1988-06-20,-0.03149866705937088
1988-06-21,0.0
1988-06-22,0.008629326698054385
1988-06-23,0.003299244167219495
1988-06-24,-0.0019782400121055588
1988-06-27,-0.014627920404279404
1988-06-28,-0.006720455401258096
1988-06-29,-0.01906116253233936
1988-06-30,-0.025758472513520037
1988-07-01,-0.01635301283660695
1988-07-04,0.007142887512380458
1988-07-05,-0.004994658974090793
1988-07-06,0.03652091262086454
1988-07-07,0.06669137449867213
1988-07-08,-0.02946203273031589
1988-07-11,-0.028303776162851957
1988-07-12,-0.04401688541677462
1988-07-13,0.0071174677688641275
1988-07-14,0.0
1988-07-15,0.010582109330536937
1988-07-18,0.05129329438755059
1988-07-19,-0.004677589551111083
1988-07-20,0.03617625661048196
1988-07-21,0.009643276271804169
1988-07-22,0.012714729459535778
1988-07-25,-0.0018969338599998942
1988-07-26,-0.026941975955423025
1988-07-27,0.004541039266256597
1988-07-28,0.016051709010507675
1988-07-29,0.0031796529173799826
1988-08-01,-0.009569451016151032
1988-08-02,-0.01615544022228521
1988-08-03,-0.023065272930995917
1988-08-04,-0.03390155167568132
1988-08-05,0.02385121582217975
1988-08-08,0.041549002912872446
1988-08-09,-0.005181358741997322
1988-08-10,-0.01967276559870479
1988-08-11,0.001984783979385618
1988-08-12,-0.009963549711191177
1988-08-15,-0.01208879731900403
1988-08-16,0.003372684478639254
1988-08-17,-0.006756782462879585
1988-08-18,0.0020318327342265796
1988-08-19,0.004724949728653005
1988-08-22,0.012048338516174706
1988-08-23,-0.01542102299481396
1988-08-24,0.003372684478639254
1988-08-25,-0.014925650216675468
1988-08-26,-0.008925565605504282
1988-08-29,-0.001380262468958282
1988-08-30,-0.002073972399129431
1988-08-31,-0.003466207976486224
1988-09-01,-0.017513582492707958
1988-09-02,-0.010657294473988443
1988-09-05,-0.02312241742085419
1988-09-06,-0.02441852734814587
1988-09-07,-0.012815855771897144
1988-09-08,0.009063506153347056
1988-09-09,-0.0037664827954770885
1988-09-12,-0.04239555896768543
1988-09-13,0.053652713492319926
1988-09-14,0.03663413317978037
1988-09-15,-0.029199154692262308
1988-09-16,-0.020202707317519497
1988-09-19,-0.029143166785635444
1988-09-20,0.023077947282544642
1988-09-21,-0.0076336248550710195
1988-09-22,0.011428695823622714
1988-09-23,0.0
1988-09-26,-0.007604599385219402
1988-09-27,-0.04050397893481117
1988-09-28,0.013423020332140378
1988-09-29,-0.01980262729617932
1988-09-30,-0.0466724081984311
1988-10-03,-0.02805113799750547
1988-10-04,0.004301081899390713
1988-10-05,-0.03939240171066105
1988-10-06,0.008888947417246218
1988-10-07,0.004415018209116717
1988-10-10,0.07221820781179922
1988-10-11,0.012220111334775297
1988-10-12,0.008064559836730378
1988-10-13,0.008000042667076546
1988-10-14,0.05049616401453205
1988-10-17,0.026169717733385056
1988-10-18,-0.04915923595808369
1988-10-19,0.03428907347863186
1988-10-20,0.01117330059812538
1988-10-21,-0.0014825799602227185
1988-10-24,-0.09977115374495016
1988-10-25,-0.009884759232542173
1988-10-26,0.0
1988-10-27,0.02048412466958416
1988-10-28,0.021661496781179235
1988-10-31,0.0
1988-11-01,-0.03390155167568132
1988-11-02,0.013860800792235395
1988-11-03,0.012072581234269464
1988-11-04,0.01980262729617932
1988-11-07,0.0
1988-11-08,-0.01183445764700286
1988-11-09,0.007905179507113669
1988-11-10,0.02565239767220806
1988-11-11,0.0
1988-11-14,-0.002305033675217061
1988-11-15,0.0
1988-11-16,-0.023347363996991
1988-11-17,-0.05253733352788181
1988-11-18,0.0024865325700047514
1988-11-21,0.004130530449290237
1988-11-22,0.09583466189029943
1988-11-23,-0.001499250655641049
1988-11-24,-0.02660742291467333
1988-11-25,0.1244377825087466
1988-11-28,0.0020387366898484416
1988-11-29,-0.033129323759879536
1988-11-30,0.006993035490970634
1988-12-01,0.039622669345468875
1988-12-02,-0.00874543078102974
1988-12-05,-0.004740950295530233
1988-12-06,-0.0226580238925842
1988-12-07,0.02061928720273576
1988-12-08,0.023530497410194418
1988-12-09,-0.010016778243471691
1988-12-12,0.01993421490081726
1988-12-13,-0.0013166558847466092
1988-12-14,0.011136702065722037
1988-12-15,0.01487256640939627
1988-12-16,0.0012828738128889405
1988-12-19,-0.019418085857101364
1988-12-20,-0.0013080446600155504
1988-12-21,0.003266909145348329
1988-12-22,-0.0052321898303020475
1988-12-23,0.00848846102407741
1988-12-27,0.05502494469824848
1988-12-28,-0.00927363678532922
1988-12-29,-0.01250016276423116
1988-12-30,0.02054227230031369
1989-01-03,0.010419953303653084
1989-01-04,0.007895577002780207
1989-01-05,0.003020237874215681
1989-01-06,0.016153507091221986
1989-01-09,0.008862687257845447
1989-01-10,-0.014815085785140791
1989-01-11,0.008915363657952202
1989-01-12,-0.0029629651306568583
1989-01-13,0.03211954942211248
1989-01-16,0.005730674708985362
1989-01-17,0.01587334915629013
1989-01-18,0.009515884848529055
1989-01-19,0.008321823337492429
1989-01-20,0.002758622439079428
1989-01-23,-0.0666343798276583
1989-01-24,0.004114022846324339
1989-01-25,0.03741443585025772
1989-01-26,0.0016934805063333336
1989-01-27,-0.03151220353000728
1989-01-30,-0.019395259757738703
1989-01-31,-0.028289578373447366
1989-02-01,0.0012202564052294917
1989-02-02,0.032986498996306235
1989-02-03,-0.011869575555383705
1989-02-06,-0.015037877364540542
1989-02-07,0.006042314455962927
1989-02-08,0.008995562908577615
1989-02-09,-0.010201108563926642
1989-02-10,-0.010915814876995888
1989-02-13,0.006079046076381989
1989-02-14,0.019802627296179764
1989-02-15,-0.004764749931639223
1989-02-16,0.023599915340873245
1989-02-17,0.0
1989-02-20,0.013321946225297143
1989-02-21,-0.010410736017838484
1989-02-22,-0.0146415499929482
1989-02-23,0.008810629682155291
1989-02-24,-0.0029282597790887266
1989-02-27,0.028903746182349366
1989-02-28,-0.018401899372036734
1989-03-01,0.0011600929375306102
1989-03-02,0.011527505171067265
1989-03-03,0.015918471437680548
1989-03-06,0.0
1989-03-07,-0.010204170174241689
1989-03-08,0.0
1989-03-09,0.014144507386164573
1989-03-10,-0.009596460888260605
1989-03-13,0.026309941862001196
1989-03-14,0.02886124634171683
1989-03-15,0.02386748140664352
1989-03-16,-0.0068367344917050765
1989-03-17,0.018301164382404256
1989-03-20,-0.0062370264555475785
1989-03-21,0.023190938833077546
1989-03-22,-0.0015294420518978669
1989-03-23,0.016696567988231603
1989-03-28,-0.010085814190179399
1989-03-29,-0.014293249970068533
1989-03-30,0.027885203489535382
1989-03-31,0.022250608934820004
1989-04-03,-0.03990554417354053
1989-04-04,0.012642393415176478
1989-04-05,-0.007566240383316103
1989-04-06,-0.03451282532699018
1989-04-07,0.016632400049141793
1989-04-10,0.010256500167189486
1989-04-11,0.01769957709940062
1989-04-12,-0.005025136202672975
1989-04-13,0.005025136202672975
1989-04-14,-0.016170135047502754
1989-04-17,0.012655192940058235
1989-04-18,0.015968403178731272
1989-04-19,0.06237033072645781
1989-04-20,0.034289073478632304
1989-04-21,-0.029648693922129876
1989-04-24,-0.018692133012152556
1989-04-25,-0.002361276185680161
1989-04-26,-0.004739345363896419
1989-04-27,-0.019185240721348418
1989-04-28,-0.02451103101435015
1989-05-02,-0.05090157276603691
1989-05-03,-0.01419955490930036
1989-05-04,0.042515475026588145
1989-05-05,-0.015345569674660275
1989-05-08,-0.031416196233378546
1989-05-09,0.012159811472154392
1989-05-10,-0.007913520590703715
1989-05-11,0.022001935193485256
1989-05-12,-0.0051948168771036585
1989-05-15,0.0
1989-05-16,0.030771658666753687
1989-05-17,-0.06359620431479751
1989-05-18,0.0010758473334635532
1989-05-19,-0.016260520871780315
1989-05-22,-0.05043085362689226
1989-05-23,0.017094433359300165
1989-05-24,0.025105921131076236
1989-05-25,0.002751033371890088
1989-05-26,-0.030685810703444005
1989-05-29,0.004522336706811014
1989-05-30,0.01677891712910906
1989-05-31,0.012128042813274842
1989-06-01,-0.009358725064470441
1989-06-02,0.003864205746829441
1989-06-05,0.02179922834258452
1989-06-06,-0.00269905696916517
1989-06-07,-0.01910017137341935
1989-06-08,-0.01947210341282002
1989-06-09,0.008391657636248162
1989-06-12,-0.04384419837817832
1989-06-13,-0.022367030146896116
1989-06-14,0.0059347355198142715
1989-06-15,0.0029542118974315024
1989-06-16,-0.017857617400006465
1989-06-19,0.011940440371918104
1989-06-20,0.0017788323694403196
1989-06-21,0.014701823168217665
1989-06-22,0.00987518916770469
1989-06-23,0.04133053571149237
1989-06-26,0.011031551475345847
1989-06-27,-0.0016469946078219166
1989-06-28,-0.011049836186585171
1989-06-29,0.011049836186585171
1989-06-30,0.0043859719432544075
1989-07-03,0.0065430985889358695
1989-07-04,0.010810916104215806
1989-07-05,0.008032171697264001
1989-07-06,-0.024292692569044316
1989-07-07,-0.024897551621727132
1989-07-10,-0.001121076350599548
1989-07-11,-0.0112804354652698
1989-07-12,0.0011337869695267067
1989-07-13,-0.002836881335199326
1989-07-14,0.016901810802602668
1989-07-17,0.008344971932181089
1989-07-18,0.0
1989-07-19,-0.01114217655324179
1989-07-20,0.007256520817826129
1989-07-21,-0.008377597168425677
1989-07-24,-0.030175930371315385
1989-07-25,-0.01455629777420775
1989-07-26,-0.03278982282299081
1989-07-27,-0.013423020332140378
1989-07-28,0.006123717850528898
1989-07-31,-0.0048959706122064794
1989-08-01,-0.004303726286217113
1989-08-02,-0.008042109536082531
1989-08-03,0.018462062839735616
1989-08-04,-0.01536128516148727
1989-08-07,-0.006211200092640645
1989-08-08,0.014228510998369526
1989-08-09,0.010388116636986577
1989-08-10,0.028761718933663083
1989-08-11,0.004126147911172051
1989-08-14,-0.008862687257845447
1989-08-15,0.008862687257845447
1989-08-16,0.0
1989-08-17,-0.0029455102297570868
1989-08-18,-0.007104825623744482
1989-08-21,0.004150613726312979
1989-08-22,0.011764841579586793
1989-08-23,-0.0011702751481905693
1989-08-24,-0.0017579846308981573
1989-08-25,-0.005882369903066564
1989-08-28,0.0017683470567422255
1989-08-29,0.0070422826254130655
1989-08-30,0.0017528488274143328
1989-08-31,0.004078071483378576
1989-09-01,0.007529719908107246
1989-09-04,0.005753755804414951
1989-09-05,0.0011467891165066746
1989-09-06,0.019858808649603432
1989-09-07,0.0
1989-09-08,0.0016839745770091952
1989-09-11,0.008377597168425677
1989-09-12,-0.004459316196765428
1989-09-13,0.008344971932181089
1989-09-14,-0.008344971932181089
1989-09-15,-0.0011179431013408347
1989-09-18,0.009462915033521924
1989-09-19,-0.008344971932181089
1989-09-20,-0.005602255548669444
1989-09-21,0.002805050927608743
1989-09-22,-0.018089809292505254
1989-09-25,-0.004574050284706921
1989-09-26,0.0
1989-09-27,0.005714301263438859
1989-09-28,0.021421337705166632
1989-09-29,0.016593301073529965
1989-10-02,0.019017144695120614
1989-10-03,0.008040783070304869
1989-10-04,0.002665957324119894
1989-10-05,-0.01881270209838526
1989-10-06,0.001084598804804493
1989-10-09,-0.010899290458035615
1989-10-10,0.01630470902494352
1989-10-11,0.016043124840575906
1989-10-12,0.0199586457066685
1989-10-13,0.019058006635783276
1989-10-16,-0.011287959773851775
1989-10-17,0.007710138425967461
1989-10-18,-0.005133481499238979
1989-10-19,-0.005159970169108963
1989-10-20,-0.006748014186503504
1989-10-23,-0.016807118316381597
1989-10-24,-0.004246290881450676
1989-10-25,0.004246290881450676
1989-10-26,-0.021414094503816372
1989-10-27,0.01183445764700286
1989-10-30,0.014862269321240795
1989-10-31,-0.002637827960550343
1989-11-01,0.01572359437945714
1989-11-02,-0.0015612805669524832
1989-11-03,-0.01047129986729578
1989-11-06,-0.002635047638004817
1989-11-07,-0.002642009462838768
1989-11-08,0.0
1989-11-09,-0.00264900817157665
1989-11-10,0.010554187678689875
1989-11-13,-0.010554187678689875
1989-11-14,-0.007989390033479093
1989-11-15,-0.002677377770716305
1989-11-16,0.0
1989-11-17,0.0053476063265951446
1989-11-20,0.0026631174194839957
1989-11-21,-0.006403437035207293
1989-11-22,-0.0042918520815407035
1989-11-23,-0.010810916104215806
1989-11-24,0.004338401598598107
1989-11-27,0.0010816658707408777
1989-11-28,-0.014702143393707345
1989-11-29,-0.004398027979712005
1989-11-30,0.018018505502678472
1989-12-01,0.010764366587158403
1989-12-04,0.03161485638170314
1989-12-05,-0.005200219727107491
1989-12-06,0.005200219727107491
1989-12-07,0.0025900040378399325
1989-12-08,-0.00935557759358474
1989-12-11,0.015544354437800667
1989-12-12,0.004104674824132015
1989-12-13,0.012719581305978611
1989-12-14,-0.005068434570458802
1989-12-15,0.0
1989-12-18,0.015128881596300214
1989-12-19,0.014903405502574962
1989-12-20,-0.0024685275433284914
1989-12-21,-0.004955411527953757
1989-12-22,0.018213646492662328
1989-12-27,0.019324272826402478
1989-12-28,-0.0023952107259543887
1989-12-29,0.009546611883579637
1990-01-02,0.00710062154957658
1990-01-03,0.06615867025107613
1990-01-04,-0.006644542718668767
1990-01-05,0.02761516703297362
1990-01-08,-0.07867457064644867
1990-01-09,-0.01650591588229089
1990-01-10,0.04281714980657192
1990-01-11,-0.0031941619673996335
1990-01-12,0.011361176509177895
1990-01-15,-0.02424083937283905
1990-01-16,-0.021053409197832718
1990-01-17,-0.03365702300347584
1990-01-18,0.016008103182270528
1990-01-19,0.023776678802362117
1990-01-22,-0.018975901459005406
1990-01-23,-0.031625111834784114
1990-01-24,-0.002474636254190976
1990-01-25,0.018168926016780773
1990-01-26,0.0038853861409164914
1990-01-29,0.004835599364528154
1990-01-30,0.0
1990-01-31,-0.011157040303325871
1990-02-01,0.003894844261540964
1990-02-02,0.007262196041784907
1990-02-05,0.0
1990-02-06,-0.006290850652153068
1990-02-07,-0.022086787402843644
1990-02-08,-0.0049751346401136765
1990-02-09,-0.015075662405447332
1990-02-12,-0.0035505997230234065
1990-02-13,0.01762825805361956
1990-02-14,-0.021701583441255057
1990-02-15,0.015190165493975005
1990-02-16,-0.0010055305020189031
1990-02-19,0.0035149421074445186
1990-02-20,-0.013626251711765125
1990-02-21,-0.009188426054406396
1990-02-22,-0.007722046093909807
1990-02-23,-0.029899945695674113
1990-02-26,0.006369448285479695
1990-02-27,0.01730963753509185
1990-02-28,-0.0015612805669524832
1990-03-01,0.006748014186503504
1990-03-02,-0.007790223764947424
1990-03-05,-0.001565353828637317
1990-03-06,0.001565353828637317
1990-03-07,-0.012064137926856677
1990-03-08,-0.011677415072438357
1990-03-09,-0.002673083655300612
1990-03-12,-0.02055237295332102
1990-03-13,0.012489980449892801
1990-03-14,-0.010851978445654886
1990-03-15,0.008150004361924701
1990-03-16,-0.004338401598598107
1990-03-19,-0.03146823273989119
1990-03-20,-0.004496915953624114
1990-03-21,0.0016887141643340264
1990-03-22,0.002808201789290088
1990-03-23,0.0028003378703194137
1990-03-26,0.019385818945203415
1990-03-27,-0.007156650418791433
1990-03-28,-0.003874901056554414
1990-03-29,-0.007236324368516733
1990-03-30,0.0027894020875787184
1990-04-02,0.012731973815045095
1990-04-03,0.0010995053334168503
1990-04-04,-0.013831479148461945
1990-04-05,-0.022536165022412735
1990-04-06,-0.02597548640326064
1990-04-09,-0.03390155167568132
1990-04-10,-0.036972787910976024
1990-04-11,-0.0403512955235672
1990-04-12,0.032157111634531166
1990-04-17,-0.006349227678658753
1990-04-18,-0.023849019470539634
1990-04-19,0.050869199253394726
1990-04-20,0.013547005206145268
1990-04-23,0.03603993648319648
1990-04-24,-0.011869575555383705
1990-04-25,-0.015037877364540542
1990-04-26,0.006042314455962927
1990-04-27,-0.01029376331332088
1990-04-30,-0.004881034705914278
1990-05-01,0.004881034705914278
1990-05-02,0.009088217657971853
1990-05-03,-0.039993025785191705
1990-05-04,-0.022216083479354776
1990-05-07,0.004482876543559833
1990-05-08,0.03330499464418368
1990-05-09,0.016549565581035264
1990-05-10,0.015083242211328507
1990-05-11,0.0017947955760231338
1990-05-14,0.03926669122175053
1990-05-15,0.0
1990-05-16,-0.008658062743114314
1990-05-17,-0.011661939747843242
1990-05-18,0.0017579846308981573
1990-05-21,-0.025497971933971186
1990-05-22,-0.010262691945126967
1990-05-23,-0.048486812127063406
1990-05-24,0.006349227678658753
1990-05-25,0.00944888919793252
1990-05-29,-0.029909961069272573
1990-05-30,0.031789072176547695
1990-05-31,-0.04348511193973881
1990-06-01,0.008460837976679514
1990-06-04,-0.005198192341863361
1990-06-05,-0.03784055851315049
1990-06-06,0.001352265250013751
1990-06-07,0.01542102299481396
1990-06-08,-0.02356218057851356
1990-06-11,0.0034002072881693657
1990-06-12,0.014825069362156551
1990-06-13,-0.0033500868852822663
1990-06-14,0.026491615446976535
1990-06-15,-0.009852296443011443
1990-06-18,-0.0213483758055375
1990-06-19,-0.005409073364011974
1990-06-20,0.0
1990-06-21,0.0
1990-06-22,0.04312442663375471
1990-06-25,0.011620531023018632
1990-06-26,0.0
1990-06-27,-0.016176347558879645
1990-06-28,0.0045558165358610125
1990-06-29,0.021202207650602656
1990-07-02,-0.021202207650602656
1990-07-03,0.005181358741997322
1990-07-04,0.0
1990-07-05,-0.016281701254510672
1990-07-06,0.007848307126135712
1990-07-09,-0.02439949594413271
1990-07-10,0.03927206235352898
1990-07-11,0.0076726719116599895
1990-07-12,0.011399743464727496
1990-07-13,0.06991603885560727
1990-07-16,0.03858814490518636
1990-07-17,-0.006802747322752545
1990-07-18,0.006802747322752545
1990-07-19,0.008438868645864961
1990-07-20,0.008368249670516192
1990-07-23,0.03975475855983257
1990-07-24,0.018514149564143434
1990-07-25,-0.004201686853700259
1990-07-26,-0.014312462710443175
1990-07-27,0.015890164852061073
1990-07-30,-0.0026308881262764316
1990-07-31,0.013085766418906797
1990-08-01,0.03575457462401488
1990-08-02,0.11011587438754589
1990-08-03,0.08111387102469125
1990-08-06,0.12269795333832079
1990-08-07,0.00256269589272895
1990-08-08,-0.08385863232224233
1990-08-09,0.029385072159743952
1990-08-10,0.015325970478226925
1990-08-13,0.012469460642122066
1990-08-14,0.01749532805981424
1990-08-15,-0.021257559736006737
1990-08-16,0.024940805152303014
1990-08-17,0.044931187270388584
1990-08-20,0.015693434546046436
1990-08-21,0.005176888179533989
1990-08-22,0.04706751085798544
1990-08-23,0.060528026791003775
1990-08-24,-0.02187587235672428
1990-08-27,-0.1351124206218417
1990-08-28,0.0
1990-08-29,0.0
1990-08-30,-0.005439723295817878
1990-08-31,0.010850016024065656
1990-09-03,0.09367378605019505
1990-09-04,-0.014849307665147471
1990-09-05,0.03751867221334804
1990-09-06,0.029033279388641198
1990-09-07,-0.022013467537178588
1990-09-10,0.0
1990-09-11,0.020457046989520666
1990-09-12,-0.025877114458860095
1990-09-13,0.01899993824490398
1990-09-14,0.045078918439618754
1990-09-17,0.04542905684674858
1990-09-18,0.02964225495867412
1990-09-19,-0.024497916663073216
1990-09-20,0.016117979356322643
1990-09-21,0.03581650053390595
